,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
551,-505.798,39.766563,-19.577896,5.6160765,-13.537721,-9.978542,-9.670255,-13.320192,-11.820321,-1.2551697,-8.648648,3.4055078,-5.3025937,-5.196476,-0.94611084,-4.6243486,-3.8674936,-1.8112278,-6.24886,-1.8224385,-4.650228,-3.7811885,-4.41838,-3.1685061,-5.4026866,2.0852401,-0.95367473,7.3859973,4.2098827,5.920584,3.6857536,4.51897,4.1517644,6.259185,3.376213,1.6283555,-2.670975,-2.507776,-1.9643867,2.7660034,angry
65,-731.35974,58.868057,12.154671,10.162649,-6.6854167,-1.375654,-0.9598024,-12.743333,-10.913799,0.08521229,-5.949759,-1.1963202,-10.019154,2.04744,-3.8757763,-5.2744617,-7.189169,-0.75702727,-7.0483136,-6.1525064,-7.738553,-1.8456467,-10.761544,-1.6902475,-5.476843,-3.683583,-5.1242,0.46397698,-7.45459,-1.3196499,-6.7292857,-0.26132223,-0.42913526,7.559703,5.735302,9.002914,4.2729826,3.7116666,0.8949642,2.3333588,neutral
590,-449.59155,46.517338,-17.92825,8.503493,-3.53213,-5.725354,-2.583882,-0.75959986,-11.0934515,0.71337473,-7.1682634,-2.266438,-3.3780866,-3.1688995,-3.7726004,-0.9677197,-7.1410604,0.30371642,-3.0224829,-0.12379199,-5.6612577,1.565618,-2.2806044,4.096645,1.8308233,3.6982367,-1.3893869,3.096299,1.0332425,7.1932836,5.45459,5.857119,2.3375082,3.6218667,2.9197392,4.8609314,2.6186562,1.7649204,-0.3350689,-0.9634702,angry
295,-705.31384,67.18434,11.497403,20.372196,10.361289,7.275566,-0.36966974,-4.3337364,-4.0438075,-0.06261587,-2.4078877,-6.7837954,-0.1345022,1.4525269,-1.1385015,0.36272684,-4.362863,5.329169,-0.6037934,5.738482,-0.4541441,2.1626077,-2.078488,5.6842804,-0.012890148,4.395488,-1.3895833,5.5082474,1.4776685,8.676952,4.299945,10.086103,9.109362,10.223024,6.8424516,5.617036,1.484833,2.9011853,1.343112,4.0776114,sad
54,-626.37146,76.36312,7.532012,14.673182,9.857625,-1.0206842,-11.444546,-9.484475,-4.0233636,-4.182934,-7.2082086,-0.7398012,-1.9777389,-5.685778,-4.6112456,1.0355542,-10.615612,1.3987217,-5.9168997,-3.5681214,-8.377406,-1.077592,-7.383311,-3.5216353,-7.0928116,2.496106,-6.4573555,1.3546897,-8.132259,-2.142984,-7.14599,-1.0801297,-3.5120049,-0.7751382,-4.913048,-3.8794637,-4.4412446,-2.9601371,-2.0616999,-0.21977487,neutral
354,-680.9387,86.05876,6.885713,15.640184,6.155611,16.764606,-1.929502,-11.545323,-7.3224115,6.7125053,3.939538,-5.060058,3.7286017,0.035198104,-0.95937574,7.2795873,-2.3129978,-0.50348055,0.3962596,3.5716453,-7.35677,1.0642321,-6.0688353,-0.19603705,-2.9690843,1.3551033,-1.0666176,2.5021317,0.015509217,1.6096834,-0.9947073,-1.6280173,-3.3687482,0.7111489,-2.3565946,2.4172087,-2.5301096,-1.7553728,-2.7528453,-1.1667354,sad
285,-497.31638,41.729637,-20.583706,-7.722103,-3.0073614,-10.322502,-19.012901,-12.747091,-19.412556,1.7653227,-11.777537,-11.502216,-8.024648,-4.949192,-9.479382,-9.048844,-8.620083,-2.5177817,-4.4214892,4.3990884,-0.23377089,3.440396,-4.029841,6.3113832,-0.5486827,7.1318326,3.3408127,3.4878254,-1.5539422,4.8028574,-0.4039208,2.1311417,-3.5259187,1.4424951,-3.3545794,4.81422,1.8907346,2.9962063,-0.64771813,4.076672,happy
679,-509.31317,53.696976,-29.04114,9.03823,-1.7073568,-8.220066,-5.259645,-19.186495,-7.3467593,-3.3821073,-11.879458,-7.067659,-6.1394114,1.5816878,-2.4762816,1.6767629,-7.6892447,5.3734903,4.9828925,11.700695,4.6841593,8.393026,4.682575,12.071865,4.714679,6.683878,-0.49961507,4.4392867,3.291452,5.379013,0.68173015,3.9026709,1.3662207,6.343915,3.5528975,5.9591074,2.1408908,2.573236,0.097599745,3.1463172,fear
761,-548.547,57.404655,-11.795812,-2.0508404,-3.9478345,-7.191882,-1.5987451,-13.135155,-13.78127,1.3704367,-7.431222,-6.1208086,-2.316929,-2.247589,-3.7400262,-3.1995237,-13.444415,-2.256814,-7.298491,-0.91632277,-0.73360765,0.61640525,-3.0057802,5.5203943,0.28679526,8.867102,4.2830834,10.446955,5.9701695,9.213295,-1.2293609,3.2711515,-1.7768224,3.2042766,1.1440985,1.3614931,-0.87909484,1.6088525,0.21582082,0.92315316,fear
409,-651.10345,63.589375,-8.040578,10.852099,-7.3028545,-3.7042427,-13.145485,-12.286615,-12.049351,-2.5556395,-9.335939,-2.4654212,-9.062526,0.5615636,-7.3503428,-2.9083827,-4.256661,0.120791115,-6.678212,-0.9019959,-3.5450127,-1.438343,-2.2425108,2.2175539,2.0134795,2.6985765,5.242126,6.758428,5.7332807,5.084453,0.3682436,2.2997596,-0.6735618,1.8749913,-0.5719411,0.8225095,-3.6021106,-0.9765285,-1.6662418,0.51490057,sad
196,-595.52454,61.70955,1.5170585,9.986233,-5.4545107,-0.5504244,-9.002594,-3.8335824,-13.491517,-6.9569387,0.5510483,-4.9794025,-7.1256647,3.0148296,-2.63984,-0.56746817,-7.4766746,-1.4986026,-4.984246,1.2667506,-6.063385,0.731628,-2.030839,3.6854866,1.9195724,8.204168,1.5768883,8.285697,2.694476,7.309637,5.204031,5.5827837,2.2620566,4.97609,3.8288746,4.6584654,2.8015032,2.660498,-0.4250171,1.6770642,happy
235,-454.9816,38.493526,-44.52981,-0.19679056,-20.866667,-20.277067,-13.952196,-21.322071,-14.915498,-4.839807,-19.109226,3.6717298,-7.038636,11.315624,-3.7733448,4.6069565,3.1949735,5.6200924,0.09826679,2.8538718,-1.6122701,0.0690449,-0.7945527,3.8418727,-5.533831,1.2649369,-1.7976161,0.6374325,-4.0906878,4.3184276,-3.0806313,3.487684,-1.8120681,3.0489912,0.84801084,4.543522,-1.6639576,-0.7781507,-1.5877337,1.7512722,happy
49,-593.2644,60.215202,-13.837852,6.713912,-6.965621,-2.3140874,-8.01581,-9.361635,-7.309967,-0.8235861,-7.0874557,-2.0579176,-8.80439,2.955597,-8.574441,-2.5596962,-4.922923,-2.959168,-2.4926157,0.9276292,-1.1615945,0.3215979,-1.5166788,0.4016453,-0.43651646,-0.33017293,1.752016,3.9935265,1.9644709,3.8387275,-0.588756,3.708203,0.89454544,2.3554404,1.5491397,5.2123585,-1.578999,0.7505014,-1.3535457,1.4755272,neutral
157,-568.1276,34.39626,-14.147579,7.1903057,-11.210856,-12.670677,-18.22993,-13.422542,-4.297474,-8.971995,-9.105337,-2.6861844,-7.903076,-4.744932,-11.643231,-6.1407986,-8.352601,-0.3573898,-5.4282093,5.3530307,0.9303476,4.7770753,2.5644445,6.35377,-2.0458932,4.96772,-2.2448475,1.895687,-1.5979466,-0.45683032,-2.4510362,1.2911857,-0.49131593,3.2415123,0.5685476,2.4553761,1.0525466,2.684537,-0.021469325,0.60378915,happy
772,-443.1429,42.202713,-21.192503,-0.39650816,-6.677405,-7.272346,-17.943007,-8.275774,-11.575448,-7.2293873,-3.715157,-1.9172965,-9.461619,-0.30932933,-7.8087974,1.9910767,-6.496696,2.655556,0.96508265,6.975409,0.63884604,5.634108,1.6715182,7.4234147,1.1604856,10.0075655,2.0386472,5.862859,2.7957358,6.6250067,4.4259233,5.0770454,1.9516728,5.401893,2.4649758,2.8443754,1.2399896,1.8974539,0.80400676,3.3733897,fear
776,-578.1483,81.93547,-1.3224384,24.972155,17.709843,-6.1782174,-9.608679,4.3385158,-9.681654,-3.582347,-2.7708974,-3.7588925,-6.594163,4.183104,-0.2527879,1.3091986,3.282679,-0.90577626,-4.8181167,9.409509,-6.648255,2.6010258,-6.73549,2.6961162,-4.23384,1.5614532,-3.3242118,0.22206102,0.91482997,-0.8739871,-1.6434879,2.4717543,-1.5762382,-1.3914156,-1.129304,1.1492658,-1.2211609,-2.0754282,-0.9860015,-0.8994122,fear
676,-629.76337,65.10148,0.34607893,13.933571,0.6060046,-5.4760013,-8.710819,-0.7910499,-3.8535762,-0.3862324,-4.229821,1.2832993,-7.397567,0.27718985,-2.8826492,-0.34601718,-2.2767591,4.8415923,-3.983158,4.4926653,-7.8060436,-1.627262,-3.786505,1.3470047,-4.9972277,2.3333242,-3.1904492,1.0917327,-1.1526432,3.2151706,-0.2876067,2.3879194,0.23517327,4.5171103,3.3568742,2.1270344,-0.84388644,1.0988404,0.5655914,3.4180698,fear
6,-627.24854,85.84137,6.2844915,19.90576,9.479841,-2.158406,-8.993314,-5.1740813,-0.31506762,-3.0364423,-6.3568645,1.1356992,-0.45479226,-4.132468,-1.4401897,1.6782218,-9.072266,2.7014709,-5.76907,0.41304675,-9.220745,0.9832891,-5.4473286,-3.1839156,-3.8577259,0.66142875,-4.4040723,1.455045,-6.153564,-0.106944285,-6.493867,1.0268065,-3.5185215,-0.29739618,-3.9072535,-2.5018647,-6.459989,-2.7041497,-3.0761952,0.4635521,neutral
627,-376.157,16.341663,-23.397078,2.9243712,-18.068975,-10.782191,-10.831895,-19.729916,-7.0405097,-3.1832922,-6.2877007,-6.4234343,-8.602033,2.2449164,-13.257612,2.7185462,-4.7186403,5.511194,1.4097954,5.361126,0.22557941,7.763501,3.3449411,9.131256,-0.5208778,0.24618673,-3.7502003,0.4106859,-4.1984367,-0.10609221,-3.6344485,0.3334342,-2.0035675,0.40203968,-2.176833,1.8451315,-1.5442905,-0.25300378,-2.5375886,2.4664512,angry
661,-400.14523,30.962252,-27.48635,-1.3799092,-27.149767,-12.397256,-7.4630756,-19.5957,-8.663645,-5.9512153,-10.117034,0.6371385,-9.321934,5.663149,-3.1573298,5.7516255,1.4440333,3.4699895,-7.143974,1.2709769,-1.4874707,2.496258,-1.3531511,0.77667004,-5.8969674,0.49486437,-2.3173969,-1.065309,-3.5819736,2.194698,0.728953,2.5934935,-2.9339566,2.356511,-1.4266185,1.4935384,-1.0964572,2.0690565,-2.976115,-0.16317719,angry
528,-549.11597,54.82866,-3.801535,15.534992,-2.2068012,-0.26372787,-7.7603965,-5.8143754,-17.236254,-2.8519166,-5.7480893,-3.530456,-2.582297,-4.7857943,-3.9786,0.7398719,-10.26288,-1.8946751,-3.754921,-3.9262905,-8.386909,-1.4894906,-4.7936954,-4.747696,-4.7590475,-1.541206,-6.623336,-0.5350135,-3.6615498,-1.7639416,-1.8328443,-1.0568275,-1.3498652,-0.79910725,-3.1785681,0.33557722,-1.2462425,-0.51302713,-2.657022,-0.49296054,angry
649,-394.3634,29.249163,-37.181396,-0.61785305,-23.776276,-11.09698,-5.771076,-17.768684,-8.767152,-6.113529,-10.9777975,-3.6839204,-15.141566,-1.71212,-9.065239,0.37516594,0.28658795,3.5807354,-2.2109795,5.015778,-0.09485005,3.934989,3.4454927,4.644811,1.7304124,0.12420654,-0.2521246,0.30406892,-0.40456265,1.1328592,-2.8793137,1.0024192,-0.01421912,2.5696256,0.24628136,-0.6643097,-1.4549762,1.659212,-2.303737,-0.5133933,angry
35,-659.4445,67.65463,-4.3518314,14.451679,0.9221681,-2.4365652,-4.1791935,-8.036096,-12.292723,1.4374237,-9.425539,-3.249687,-9.36051,-1.2029127,-1.4497195,-5.7388544,-9.533327,-0.12123294,-5.7678895,-3.4609694,-4.165636,-1.6855934,-6.9357986,-1.3776948,-3.7860541,0.563329,0.31606892,4.1983776,-1.54507,3.2959664,-2.897929,3.0482657,1.61082,7.693199,6.323165,7.764139,6.2401175,6.7660556,4.177948,1.6576796,neutral
387,-511.10544,26.42417,-27.121307,1.4994872,-11.185324,-16.071022,-13.083297,-18.209099,-12.219561,0.054778274,-8.992918,-2.544818,-5.27288,11.926218,2.7059393,8.991714,2.5394018,4.9877167,2.1022124,5.0439167,-2.3129284,0.1890804,-3.4444408,1.9963907,-3.2056255,-0.065125406,-4.254414,2.474528,-0.9117673,-0.1897039,-5.064747,3.076187,-1.7628292,2.7189,-3.4368713,4.4483743,-1.3857527,1.1635587,-0.31134745,2.197679,sad
284,-435.3203,62.097008,-18.900822,13.340824,1.025927,-11.330677,-8.445987,-6.148227,-20.148853,-0.742048,-6.69151,-9.561407,-2.3097413,-2.7764764,-7.4903855,-3.9433773,-9.363534,-3.8131418,-4.5932355,-5.7272115,-8.1243305,-1.248268,-6.7477965,-7.021406,-3.7592478,-2.9932618,-3.932104,-1.2610545,-2.2486525,0.33142334,-3.5278418,-2.4136093,-3.0324886,-1.8281882,-0.8660095,-0.10119759,-1.4102992,-1.9310702,-0.68537575,0.9201686,happy
269,-427.70352,26.109516,-54.03789,-7.2058063,-8.286686,-27.083847,-20.643246,-13.36555,-13.812226,4.3577514,-14.001303,9.186271,12.160837,18.893127,10.565032,-2.528537,-6.86966,-0.80387306,-4.3505735,1.4240803,1.6655132,0.6382568,2.9331486,9.13165,5.9635057,3.9517696,-1.2966331,4.3378963,-2.7147536,3.117527,-1.8012372,6.750223,3.5233457,6.90132,2.2748108,5.920764,0.42719457,1.8693758,3.6962705,3.9870796,happy
604,-383.3017,46.743507,-13.950166,8.704357,-3.6650116,-8.453964,-13.568314,-1.7684639,-10.605712,-3.7761502,-1.6196113,-1.8444569,-5.522435,1.3283024,-9.082066,2.3974185,-5.478428,-3.1379485,0.44082665,2.574205,-0.7817672,7.546786,-1.623388,5.503383,-0.5009636,8.327903,1.7176901,5.041887,1.4812888,4.903804,2.0062044,4.641876,0.69046026,4.5563836,1.4968834,4.3084106,-0.62572646,2.0779579,-0.06601037,3.802393,angry
314,-627.4045,87.76536,-0.8318852,14.40454,6.3237586,1.8800014,-14.111707,-3.0328915,-4.4266334,-4.5515094,-4.3049355,-2.0542789,-6.344855,0.69144124,-8.213895,1.95066,-6.6434484,0.6663175,-6.5406427,-3.212439,-5.1792874,-3.1746306,-4.8879137,-1.2349728,-6.79857,0.52712184,-5.93883,1.2313193,-3.2531066,2.033736,-5.2825375,0.07936475,-3.3880427,-1.1655822,-1.6001858,0.32945675,-2.5996149,-0.9423172,-1.2749436,0.40500754,sad
753,-562.45844,60.221397,2.8683035,10.875829,1.387963,0.25838265,-9.449616,-13.687875,-2.9067717,4.3691125,-10.205813,-3.6544943,-2.22284,-0.5817185,-1.6479442,1.2780145,-6.684071,0.40274125,-3.6448932,-8.197945,-5.0983853,-0.92585063,-8.0126,-0.41945723,-6.5708637,1.5910548,-6.237537,5.292849,4.3844156,8.860838,7.9867253,6.141042,4.5093684,6.6366262,6.7182364,4.9170566,3.013685,1.9995387,0.16360156,2.74268,fear
808,-415.19095,37.95354,-11.266075,8.714171,2.2506676,2.8165042,-3.884431,0.27398682,-6.8563867,3.3328447,-0.40791997,-1.8454764,0.78098404,2.8645015,-3.6239762,5.3363543,-5.2228675,3.886591,1.7830235,5.195326,2.605226,6.090229,0.81250304,6.9532933,3.8796213,10.713191,6.3581586,9.1524725,4.7059364,6.354148,2.9330313,5.096591,3.0687594,4.752528,2.5485198,4.771779,3.723263,5.6652365,5.359123,5.2335596,fear
114,-623.72736,87.43276,6.284582,14.342064,1.0857935,10.465108,-9.97882,-5.0552444,-12.139443,-0.35063285,3.6396184,-5.5147204,-4.2157936,1.1164299,-3.0250747,1.3668944,-5.296439,1.414011,0.5148409,0.93471855,-4.4768963,1.7745546,-4.4130363,-3.0987873,-1.0402873,-0.2311863,-2.6577861,1.4657198,-3.2370687,1.1855669,-3.579304,-1.9027342,-2.0444443,-0.68294,-3.029768,-0.31838346,-4.160852,-1.9879898,-1.6689898,4.3361087,happy
844,-446.70093,51.009617,-18.836037,2.2452805,-7.929963,-6.2911344,-18.245956,-11.215153,-14.456412,-12.121688,-2.347658,-4.99984,-13.308447,-1.1965845,-11.248668,-3.7881854,-11.366456,-6.607802,-6.5824537,2.6744943,0.0032139225,10.442245,11.174603,12.856403,5.573372,8.699731,1.4360006,0.8820593,0.090747446,4.931251,1.6522917,3.696897,0.46118885,2.8822634,0.5793548,1.4592298,-3.1474931,-1.2625716,-1.582092,4.997059,fear
53,-673.1192,60.958027,-14.8533945,12.461636,-1.6177695,-8.472956,-14.734375,-9.202851,-9.052589,3.4709165,-9.5672655,0.124625534,-6.5440154,-3.3064585,-6.7910933,-2.2296467,-5.090392,-2.9389307,-5.6941247,-3.7840676,-1.7576878,-1.8917547,-4.996175,2.819066,-1.3069247,4.200236,4.1257014,8.862927,3.972157,6.478539,1.4880105,9.391598,9.755995,12.3488655,7.2274127,7.2104845,0.6943381,2.6084652,4.1611285,7.376625,neutral
790,-512.5563,53.065773,-17.63429,8.392065,4.78337,-9.160997,-12.371099,-9.384213,-16.182592,-3.5210688,-4.176702,-7.04149,-4.325237,-1.0394831,-9.17085,3.1721833,-9.701265,-3.85491,-5.0501046,-3.1324768,-8.7827215,-2.1370308,-6.385321,-3.0559688,-7.9347596,-1.033899,-8.036421,-2.3029895,-5.4569883,-2.715801,0.75398535,2.6926594,2.2871137,5.8248057,2.709132,4.8159504,3.0156076,5.3044043,5.023664,4.7018585,fear
548,-390.46005,51.335117,-14.043969,13.704635,2.683159,-12.131366,-4.4737344,-5.543697,-21.213736,-1.9828728,-5.0863934,-10.804962,-5.060458,-2.1872911,-5.8728213,-2.0283604,-9.437521,-0.09030378,-4.606106,-3.6751003,-6.3328586,-0.85070026,-5.7344623,-4.9113035,-6.376068,-2.6075082,-7.5517564,-2.3163986,-4.8220863,-1.3282644,-2.765116,-2.988714,-4.49657,-1.7021108,-0.95708454,0.95830506,-0.34493503,-0.046590135,-3.3268833,-1.1632054,angry
158,-577.3842,82.79456,-12.23855,17.474873,14.66237,-0.051489186,-3.7786257,-1.6149786,-6.1103435,-0.7795755,-0.85998106,2.7747462,-2.43116,1.2591085,-0.6902958,-0.53504217,-1.7354842,-2.082114,0.35342774,-1.9329157,-3.9818,-0.88917047,-4.3126445,0.9550169,-5.309211,1.7213086,-3.1582832,1.9791403,-2.2715,3.5936863,1.4812121,3.356165,1.1462766,1.2994143,-0.7981356,2.1682272,0.060868695,0.072660685,-0.22461861,-1.2389003,happy
75,-695.4701,57.016834,-5.6605973,4.376266,-8.851866,-3.7135553,-11.904497,-14.918168,-12.641764,-4.9795995,-7.6100044,-8.439474,-8.944884,0.28270406,-11.731181,-5.262603,-6.347446,-3.7905931,-9.764033,0.6030737,-6.409521,0.51729447,-6.2427654,-1.1861124,-3.5670712,0.21276088,-3.1830661,2.8115046,-2.1593356,4.1324143,0.097162366,3.838803,1.9043775,3.1524537,-0.18283884,2.345776,3.3618646,2.5970862,4.86555,4.921981,neutral
282,-570.3138,62.687527,11.9587555,21.741121,-2.1138098,8.230206,-5.3808393,-1.6471103,-11.194531,-2.0500112,-0.9916767,-7.504993,-4.036277,-0.15317036,-3.841437,-1.4279238,-7.2739406,0.5546686,-1.3665941,-1.09316,-5.2925935,-0.017547304,-4.561384,-2.5893114,-5.577783,0.717391,-5.7708426,5.1622987,0.36611888,5.2295094,2.1596415,2.4093304,0.173558,3.3280945,1.8819097,6.1948986,1.3170469,2.180282,-0.39095283,3.37181,happy
111,-572.7031,50.302937,-15.759999,11.102446,-4.9808946,-8.25615,-13.521493,-9.499052,-8.749324,1.543771,-13.748337,-2.794017,-2.2544937,-5.2739325,-4.7381067,-6.980245,-7.4281793,-2.837452,-7.0755706,-2.4998882,-5.783225,-5.155653,-5.424726,-1.6809472,-5.0015197,3.2128284,-0.092434205,2.4914436,-2.3278468,-2.3266428,-4.0698967,0.13033666,0.682999,5.3554654,3.2705102,6.82758,3.0456803,1.6253443,-1.1545167,0.17202096,happy
19,-689.7576,44.00405,-9.325157,11.489826,-9.361578,-6.029973,-10.536749,-11.393168,-7.8935637,-3.3903298,-4.600176,-5.738773,-6.974972,-0.843453,-9.194571,-4.3754296,-6.5702057,-1.9906862,-6.4092274,-2.46108,-5.701306,-0.7845159,-5.0536146,3.762103,-0.32309008,3.0058475,-0.08880669,1.4895585,-1.3308585,2.7959046,1.204141,4.589829,1.2596344,3.7304573,1.6812952,4.890693,1.4737921,2.4948177,-2.510152,-0.33300668,neutral
616,-365.02997,48.795673,-18.567358,10.768245,1.6694243,-6.849281,-1.0670177,-2.8711765,-14.496071,6.134087,-5.664404,-3.6066487,3.0227802,-2.9921944,-7.453589,1.981631,-7.402367,0.5862955,-3.3026397,-2.0762699,-5.3633704,0.7336569,-3.221992,1.1177515,0.08442339,4.0085196,-1.4304802,3.6412287,-0.627944,1.9576808,-1.2971354,1.3811587,3.4294355,7.4697843,5.2398224,7.786161,4.598308,3.4869711,1.4818231,2.1758761,angry
731,-544.35474,49.867847,-16.636736,8.258996,-6.2479987,-8.790685,-13.685127,-21.061087,-8.472801,-0.11284045,-13.657901,-1.7394353,-12.844301,-3.595677,-6.9256096,-7.580371,-8.27208,-3.2578983,-8.365033,-2.6132693,-0.90420854,3.715684,-2.6565766,3.389729,-1.9392809,5.5151415,0.62590724,5.6049147,1.5628791,8.609059,2.5638986,7.060285,2.5710804,5.5892515,-0.747094,1.0828199,1.874532,3.2566085,1.2510872,2.0720105,fear
555,-546.8622,41.32245,-15.798923,4.265064,-15.242181,-7.275147,-11.512957,-16.350363,-11.568028,-2.7449596,-6.195442,-7.4714775,-7.411329,-1.0488046,-10.232394,-2.6899147,-6.635236,-3.6030362,-6.324103,2.4213917,-6.5345016,3.6133163,-2.7288423,2.7324677,-1.5702194,2.7164934,1.1191014,5.6146975,2.1246169,4.517676,-1.1084614,1.7467349,-0.7095788,2.250536,0.06171984,-0.38758075,-1.8700974,0.5645497,-0.88245803,-1.6050072,angry
335,-697.5584,61.751297,0.8206387,11.757227,-6.5993867,-1.630712,-13.104241,-7.7377505,-9.701224,-1.4261373,-12.332124,-0.30519852,-8.215154,1.0724422,-4.3184094,-3.3645837,-2.9756188,-3.6054342,-5.250559,-2.580992,-5.566482,-2.6004958,-5.4219246,-0.6653872,-4.3354616,-0.50905174,-2.9639835,0.63918227,-2.702619,3.9254296,3.7290032,9.825922,10.188691,12.183662,8.535462,4.707862,1.6763097,-0.043490436,-0.16910787,1.4195527,sad
475,-501.40936,31.59708,-35.11722,-3.2389534,-17.185488,-24.888966,-19.548628,-18.430305,-29.017395,0.38714072,-10.997308,-1.3285199,-2.0796294,-0.5954508,4.9647484,4.1257195,0.4255898,13.55915,0.2907082,1.0217004,-3.9487116,-0.2942124,-5.589457,3.0904448,-2.7255754,-2.895369,-2.323621,-0.41958293,-1.7575736,0.99370664,-0.72835165,0.7732106,-0.61132485,2.1952155,-0.7934636,2.155881,-0.052378718,3.3891735,-2.372574,-0.9399831,sad
222,-419.96378,61.800594,-13.979411,13.314136,4.002735,-12.406447,-16.693213,-2.5804687,-9.838165,1.3655124,-9.439919,-0.4497168,-2.8863401,-2.0035484,-1.5728445,0.32067043,-9.023187,3.7283864,-5.3368597,1.5751021,-7.588309,0.5083678,-2.4259849,1.6018057,2.3351038,9.372312,2.5694778,10.124842,4.8837047,8.414785,4.389561,8.827629,3.3188353,6.271808,2.7882812,3.589389,-0.52350485,2.5258803,0.50812787,3.014565,happy
161,-638.2666,60.15376,-10.352176,8.59555,-1.528635,-3.7488139,-7.5680723,-16.53416,-10.551971,-3.7630177,-8.584724,-4.2285395,-10.136278,1.650441,-6.292295,-7.8030815,-8.983085,-3.72055,-9.845305,-6.7913723,-6.813644,-4.4487963,-7.0924754,-0.17485653,-5.541394,-0.9232246,-1.2827252,3.3515444,-0.052181575,4.8195424,-2.6872313,1.8018082,-0.6570104,4.782561,1.9472836,5.137029,2.613202,2.3804412,1.314941,2.700723,happy
301,-679.656,56.759655,7.6267796,20.762224,-7.999719,-3.2645307,-11.733636,-6.8785334,-7.0878525,-4.332527,-4.6661596,-1.5107733,-4.9826956,0.594486,-3.334248,-0.43834022,-5.7044654,2.1988583,-5.972289,2.8535995,-2.420548,2.614816,0.33275333,2.5248802,-3.0358236,3.3989973,-2.0045748,3.2831113,-1.9592228,3.1387572,-0.5563417,5.5179653,1.0246236,6.0967927,1.4845418,5.9010253,1.169481,1.4198275,-1.0431677,1.5780101,sad
4,-689.68176,79.54792,6.384822,17.58376,10.556285,0.527172,-1.6319149,-2.7903879,-2.7948568,2.2972307,0.16935764,2.0066428,-2.5357547,1.4890112,-1.9364026,4.6488566,-4.574854,3.4982135,-0.94590044,1.2449129,-2.4034662,2.138986,-3.7105007,0.8009193,-1.6201543,-0.98777074,-1.2139778,1.0635802,4.3954424e-05,-0.11031748,-0.9247851,0.8946237,-0.2865521,0.83350116,-0.31829482,2.5811498,-0.9905443,-1.7150692,-2.5303855,0.05674449,neutral
407,-549.4496,42.70326,-25.24985,2.0791929,-14.53115,-16.667852,-14.87665,-18.269558,-17.148705,3.3400912,-12.498616,-5.80871,2.3039806,-8.628638,-2.0101483,-2.2081456,-7.002996,5.18067,1.6687297,5.6561584,3.8471384,4.498891,1.2166833,8.704786,3.355317,7.129194,3.234755,-0.81446385,-1.9869143,-1.8248526,-1.4315267,-0.1389617,-4.3776884,-0.7662539,-1.17865,0.67806715,-0.296929,-0.31906092,-2.8189402,1.3830601,sad
568,-590.7383,67.75884,3.2504053,21.456484,10.364725,6.87403,5.594406,-6.4866443,-6.894305,7.6067452,-7.1818094,0.8363252,5.0342216,0.96549755,-0.7753086,3.3103764,-3.5771565,2.050948,-1.697596,0.79160875,-4.7362914,1.677745,-5.6110487,1.637239,-3.1474879,1.9841875,-3.4689164,6.02186,-4.069117,0.028280942,-3.10938,2.2026353,-0.99389267,1.2657485,-2.4352715,-1.2541296,-1.2327292,-0.1461915,-2.462997,-2.1159437,angry
857,-453.1847,25.984085,-29.047148,-8.412634,-9.43573,-12.86196,-11.740794,-9.883873,-22.362848,0.77905655,-5.5439515,-8.805759,-3.4717531,-2.3539138,-6.104473,1.7099913,0.67224324,12.104034,9.094628,10.786208,7.1867046,5.708835,-6.6196046,2.4294364,-2.6935802,0.37236604,-4.4496565,-1.0594877,-3.981407,0.581379,-4.966183,0.021960918,-2.2574463,4.9564185,-0.9186061,2.782823,0.8791375,2.574458,-2.261983,-0.692753,fear
125,-541.74255,50.56603,-60.27867,10.480201,-5.537914,-26.493055,-19.995626,-17.529942,-14.379673,7.975576,-21.479515,-2.1690085,-8.013854,-9.576314,-4.763282,-9.615812,-9.28728,-0.33480424,-4.4496775,-4.9787507,0.40620786,-0.7110437,-2.0004988,2.1240005,-0.5495159,5.7387276,6.764103,12.286062,6.660779,6.240608,0.69592035,7.373133,2.5871768,10.613393,4.3285613,6.061389,0.93791854,1.9867111,1.6310961,3.6238825,happy
119,-631.6118,49.86578,-14.950794,3.3138587,-9.761636,-7.855241,-12.66999,-7.961931,-13.157159,-5.791392,-13.244874,0.2960388,-10.64438,-4.6377816,-2.7589474,-6.9883256,-6.578551,-3.7484043,-8.394048,-2.9723186,-4.2523503,0.17233379,-1.1234313,1.6269506,-2.642791,1.9698272,-3.3688023,1.3039078,1.4333066,6.639556,3.3478281,4.832919,2.2746568,5.755313,2.417379,5.081172,1.9039572,0.9021027,0.5617508,0.69971603,happy
517,-554.5454,39.79475,-11.399704,7.0189257,-15.715723,-7.8953557,-6.492831,-9.078911,-7.351004,-2.378373,-4.6895905,-2.49061,-5.2928777,0.22744149,-4.940573,0.23340484,-1.4480567,4.1745,-1.289084,5.547795,1.0247357,4.60874,-0.9329953,4.3379207,0.33739483,5.899444,2.11209,3.6546216,-2.4390004,2.1925256,-1.5185394,0.3744327,-1.8410327,1.6552213,0.827356,2.8137777,-0.9381076,1.9679455,-0.8347272,0.9445202,angry
